"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1988900619516510667","Thu Nov 13 23:11:46 +0000 2025","0","@DwiPakerti Tanah berbatu seperti di gunung kidul malah cocok ya ","1989108960524399084","","DwiPakerti","in","","0","0","0","https://x.com/undefined/status/1989108960524399084","1482040134254350343",
"1989107444853936541","Thu Nov 13 23:05:45 +0000 2025","3","Korem 063/Sunam Gunung Jati Mengucapkan Dirgahayu Penerbad Pusat penerbangan Angkatan Darat Wira Amur 14 November 2025 https://t.co/G89AtvD1on","1989107444853936541","https://pbs.twimg.com/media/G5q6qgzacAEoBaS.jpg","","in","","0","0","0","https://x.com/undefined/status/1989107444853936541","1446855366524895240",
"1989107308069286240","Thu Nov 13 23:05:12 +0000 2025","0","gak perlu hidup di desa pantai atau gunung. karena sesungguhnya syarat utama slow living itu bebas tunggakan","1989107308069286240","","","in","","0","0","0","https://x.com/undefined/status/1989107308069286240","97158423",
"1989107043148665117","Thu Nov 13 23:04:09 +0000 2025","0","Temukan Lavio axel Sepatu Gunung Boots Wanita Cewek women wanita Leon Original Abu Krem Hitam seharga Rp242.000. Dapatkan sekarang juga di Shopee! https://t.co/azO6dD4bj6","1989107043148665117","","","in","","0","0","0","https://x.com/undefined/status/1989107043148665117","3231288780",
"1989101975393431982","Thu Nov 13 22:59:43 +0000 2025","0","Intinya kan banjir nya udah surut terus udah GK ada gangguan gitu nah ortunya MC nih ngajak MC ke luar kota jadi kayak kota pegunungan gitu lah bentuk gunung nya tuh kayak koloni semut gitu makanya klo aku GK salah nama tempat nya anthill apa gitu aku lupa","1989105925760913841","","afru39","in","","0","0","0","https://x.com/undefined/status/1989105925760913841","1400824019432075265",
"1989105859428049107","Thu Nov 13 22:59:27 +0000 2025","0","Temukan Lavio axel Sepatu Gunung Boots Wanita Cewek women wanita Leon Original Abu Krem Hitam seharga Rp242.000. Dapatkan sekarang juga di Shopee! https://t.co/azO6dD4bj6","1989105859428049107","","","in","","0","0","0","https://x.com/undefined/status/1989105859428049107","3231288780",
"1989104721525879066","Thu Nov 13 22:54:56 +0000 2025","0","Jadi gunung ","1989104721525879066","","","in","","0","0","0","https://x.com/undefined/status/1989104721525879066","59084901",
"1989103783331393642","Thu Nov 13 22:54:44 +0000 2025","0","@mantapdanngeri Nama: Tidak disebutkan (mungkin Petualangan dari bio). Jenis Kelamin: Laki-laki. Usia: Sekitar 25-35 tahun (diperkirakan dari aktivitas). Pencapaian: Selesai race trail 30km sub 5 jam target 200km/bulan elite runner di komunitas loop gunung seperti","1989104672754528751","","mantapdanngeri","in","","0","0","0","https://x.com/undefined/status/1989104672754528751","1720665183188922368",
"1989103929310040121","Thu Nov 13 22:51:47 +0000 2025","0","Ternyata tracking tektok sendirian ke gunung karena hidupku se sepi itu malah dapat banyak temen baru ","1989103929310040121","","","in","","0","0","0","https://x.com/undefined/status/1989103929310040121","1908723300056039424",
"1988996189732368391","Thu Nov 13 22:48:00 +0000 2025","0","@shaekyungie Bagian kelebihannya on point sih thriller emang bikin otak kerja keras jantung dagdigdugser. Setuju banget soal kekurangannya kadang tuh alurnya muter-muter kayak lagi cari sinyal di gunung ","1989102977563648412","","shaekyungie","in","","0","1","0","https://x.com/undefined/status/1989102977563648412","276710941",
"1988914167516901479","Thu Nov 13 22:47:34 +0000 2025","0","@koh_robby @anakmamake02 Ada beritanya bro. Jembatan Hongqi di Sichuan China memang runtuh sebagian pada 11 November 2025 karena longsor tanah di lereng gunung meski baru diresmikan awal tahun. Untungnya polisi sudah tutup lalu lintas sebelumnya jadi zero korban jiwa. Ini dilaporkan media seperti","1989102869979824207","","koh_robby","in","","0","0","0","https://x.com/undefined/status/1989102869979824207","1720665183188922368",
"1968335581672534114","Thu Nov 13 22:45:24 +0000 2025","3","146. sampe turun gunung tuh https://t.co/Gk1sOUwO7K","1989102324162441517","https://pbs.twimg.com/media/G5q2BaDbgAARhkc.jpg","ijeseoyaneon","in","","0","1","0","https://x.com/undefined/status/1989102324162441517","1948346412988575745",
"1989102070784479494","Thu Nov 13 22:44:24 +0000 2025","0","// ojeg gunung : kak erren","1989102070784479494","","","in","","0","0","0","https://x.com/undefined/status/1989102070784479494","998938635452862464",
"1986427415263121720","Thu Nov 13 22:43:16 +0000 2025","0","tag The jewelry of southeast Asia gunung meru mount meru cambodia ms 54 kecopong ketopong","1989101786234515784","","hakmalr","in","","0","0","0","https://x.com/undefined/status/1989101786234515784","284709392",
"1986427415263121720","Thu Nov 13 22:41:59 +0000 2025","0"," asas bentuk hiasan kepala adalah gambaran gunung meru kecopong ketopong","1989101463931633867","","hakmalr","in","","0","0","0","https://x.com/undefined/status/1989101463931633867","284709392",
"1989101222520058271","Thu Nov 13 22:41:01 +0000 2025","0","Kok ada view gunung di sini. Gunung apaan ya","1989101222520058271","","","in","","0","0","0","https://x.com/undefined/status/1989101222520058271","2289123486",
"1989100454828269758","Thu Nov 13 22:37:58 +0000 2025","203","Perang Sudan karena rebutan Gunung Emas Jabal Amer sedang jadi sorotan dunia dan ini pelajaran besar bagi umat Islam hari ini. Silakan manfaatkan khutbah Jumat aktual ini untuk disampaikan pada jamaah di masjid Anda. Mohon sebarkan juga kepada para khatib lainnya agar semakin","1989100454828269758","","","in","","1","0","67","https://x.com/undefined/status/1989100454828269758","86414446",
"1988726718216151331","Thu Nov 13 22:36:50 +0000 2025","0","@vamprinze Tapi ga setiap tahun ke gunung Ke gunung pun too much karena berat","1989100166356562015","","vamprinze","in","","0","0","0","https://x.com/undefined/status/1989100166356562015","1705025702",
"1989094990660935806","Thu Nov 13 22:16:16 +0000 2025","0","JANGAN TERGIUR DENGAN HARGA MURAH OBAT ABORSI TERPERCAYA DAN AMANAH MENGATASI MASALAH ANDA KONSULTASI WA 081223311224 #obataborsi #obatpenggugurkandungan #obatcytotec #cytotec #caraaborsi #triples #gunung #videobokep #Trending #filmdewasa #obattelatbulan #obathaid","1989094990660935806","","","in","","0","0","0","https://x.com/undefined/status/1989094990660935806","1731976142339682304",
"1989094923539501130","Thu Nov 13 22:16:00 +0000 2025","0","JANGAN TERGIUR DENGAN HARGA MURAH OBAT ABORSI TERPERCAYA DAN AMANAH MENGATASI MASALAH ANDA KONSULTASI WA 081223311224 #obataborsi #obatpenggugurkandungan #obatcytotec #cytotec #caraaborsi #triples #gunung #videobokep #Trending #filmdewasa #obattelatbulan #obathaid","1989094923539501130","","","in","","0","0","0","https://x.com/undefined/status/1989094923539501130","1771174887216041984",
"1989051219378335850","Thu Nov 13 19:22:20 +0000 2025","0","ketemu gunung sunsetnya bagusss https://t.co/RZzDCMlv1c","1989051219378335850","https://pbs.twimg.com/media/G5qHip4aEAA7NYy.jpg","","in","","0","0","0","https://x.com/undefined/status/1989051219378335850","82366792",
"1989045059426332764","Thu Nov 13 18:57:51 +0000 2025","0","Lumayan habis nugas dapet summit satu gunung https://t.co/ClHCzSgg8J","1989045059426332764","https://pbs.twimg.com/ext_tw_video_thumb/1989045025905471488/pu/img/ZNmyNYxaTNyNYoK8.jpg","","in","","0","0","0","https://x.com/undefined/status/1989045059426332764","1825839797879156736",
"1989044651823886572","Thu Nov 13 18:56:14 +0000 2025","0","pertama kali liat langsung di map gunung user yang pake kaki beruang rada gimaan gitu ya....","1989044651823886572","","","in","","0","0","0","https://x.com/undefined/status/1989044651823886572","1808708801278980096",
"1989044157730726070","Thu Nov 13 18:54:16 +0000 2025","0","@pln_123 Haloo ini perumahan kota wisata cileungsi gunung putri bogor mati lampu?? ada masalah apa dan sampe kapan??","1989044157730726070","","pln_123","in","","0","1","0","https://x.com/undefined/status/1989044157730726070","3239976656",
"1989044133676400801","Thu Nov 13 18:54:10 +0000 2025","0","Naik gunung berdua jalan jalan berdua yg menggelap dia sendiri https://t.co/ANaFDlvTSB","1989044133676400801","https://pbs.twimg.com/media/G5qBGDzacAEErVH.jpg","","in","","0","0","0","https://x.com/undefined/status/1989044133676400801","1120700784839028738",
