"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1862999567337402767","Sat Nov 30 23:18:04 +0000 2024","1","Aku benar-benar #MimpiIndah semalam karena aku mimpi diajak jalan-jalan sama Indah ke Gunung Kerinci","1862999567337402767","","","in","","0","0","0","https://x.com/undefined/status/1862999567337402767","1693530952474222593",
"1861677563711758496","Sat Nov 30 23:16:22 +0000 2024","0","Kesampaian akhirnya didatangkan langsung dari gunung kidul ","1862999141020012940","","ergiprahend","in","","0","0","0","https://x.com/undefined/status/1862999141020012940","302605415",
"1862999021553602607","Sat Nov 30 23:15:54 +0000 2024","171","Pos Pendakian Gunung Lemongan tidak memenuhi syarat untuk dianggap sebagai sebuah pos jalur pendakian. Setelah kami mengetahui kejadian ketika kami mendaki kemarin maka kami dapat mengambil asumsi demikian. Pada saat kami melakukan pendakian kemarin di gunung lemongan kami https://t.co/WbTaObz02w","1862999021553602607","https://pbs.twimg.com/media/GdqzueUXsAAcoZT.jpg","","in","","4","13","81","https://x.com/undefined/status/1862999021553602607","2218872146",
"1862838139536208265","Sat Nov 30 23:15:15 +0000 2024","0","@kegblgnunfaedh Ini yg cari sensasi si cewek ato polisi penyidiknya sih??? Herman gue... bukan agus...","1862998860429508846","","kegblgnunfaedh","in","","0","0","0","https://x.com/undefined/status/1862998860429508846","1701624074877984768",
"1862998044565979547","Sat Nov 30 23:12:01 +0000 2024","0","Capekk bgt seminggu 3 Gunung - 23/11/24 Mt. Lorokan - 27/11/24 Mt. Watu Jengger - 30/11/24 Mt. Budug Asu","1862998044565979547","","","in","","0","0","0","https://x.com/undefined/status/1862998044565979547","1458769470697066497",
"1862996710294954481","Sat Nov 30 23:06:43 +0000 2024","16","Istri Denny Sumargo Ternyata Lulusan Hukum Disebut Jadi Alasan Jusuf Hamka Turun Gunung https://t.co/7LfD7xWI76","1862996710294954481","","","in","","0","0","13","https://x.com/undefined/status/1862996710294954481","887743587579944960",
"1862792478354456789","Sat Nov 30 23:03:16 +0000 2024","0","@sbyfess terserah penting yg deket sawah/gunung","1862995841742741691","","sbyfess","in","","0","0","0","https://x.com/undefined/status/1862995841742741691","3166286166",
"1862995558555951151","Sat Nov 30 23:02:08 +0000 2024","1"," Lewotobi Calls We Answer Ada acara charity nih gaes bagi yang berminat bantu~ untuk membantu saudara dan saudari kita yang terkena dampak erupsi Gunung Lewotobi. https://t.co/6qhzRez6HP","1862995558555951151","","","in","","0","1","0","https://x.com/undefined/status/1862995558555951151","135589459",
"1862993883824869611","Sat Nov 30 22:58:31 +0000 2024","0","@Jiminbts_twt_13 Selamat pagi jimina.. Kamu tau apa yang ku minum sekarang.. Selamat hari Minggu... Jaga diri mu juga... jangan ke gunung dulu dingin..","1862994649042108720","","Jiminbts_twt_13","in","","0","1","0","https://x.com/undefined/status/1862994649042108720","1547353225367789568",
"1862743494823116844","Sat Nov 30 22:58:13 +0000 2024","0","@spargowentgone Opung gw dulu rumahnya di kaki gunung nebo","1862994573183914038","","spargowentgone","in","","0","0","0","https://x.com/undefined/status/1862994573183914038","95359127",
